user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
43251,66183,Epic,"electro, party time, remixes, electronic, house",494774,Waves,Erol Alkan & Boys Noize
43251,66183,Epic,"electro, party time, remixes, electronic, house",494776,No Security (Bart B More Remix),Crookers feat. Kelis
43251,66183,Epic,"electro, party time, remixes, electronic, house",494780,Lights and Music_Moulinex_Remix,Cut Copy,instrumental,0.655084192753,125.965835571,danceable,0.97736543417,minor
43251,66183,Epic,"electro, party time, remixes, electronic, house",494783,Hunting for Witches (Crystal Castles Remix),Bloc Party
43251,66183,Epic,"electro, party time, remixes, electronic, house",494787,Riverside (Let's Go!) (Breakage Remix),Sidney Samson Feat. Wizard Sleeve
43251,66183,Epic,"electro, party time, remixes, electronic, house",494791,It Fit When I was a Kid (Crystal Castles Remix),Liars,instrumental,0.825733244419,120.002082825,danceable,0.954984366894,minor
43251,66183,Epic,"electro, party time, remixes, electronic, house",494798,Drugs in My Body (Designer Drugs Remix),Thieves like Us
43251,66183,Epic,"electro, party time, remixes, electronic, house",494806,Waters of Nazareth (Erol Alkan's Durrr Durrr Durrrrrr Re-Edit),Justice
43251,66183,Epic,"electro, party time, remixes, electronic, house",494807,Stress (Auto Remix),Justice
43251,66183,Epic,"electro, party time, remixes, electronic, house",494808,Blood Theme,DatA,instrumental,0.837069034576,120.03326416,danceable,0.778648138046,major
