user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
54169,116681,Patrón,"patron, tequila, shots, party",336585,Migrate [Feat. T-Pain],Mariah Carey,voice,0.628571033478,81.9612808228,danceable,0.999995172024,major
54169,116681,Patrón,"patron, tequila, shots, party",152835,Dope Boys,The Game,voice,0.999227166176,84.9711685181,danceable,0.999434113503,major
54169,116681,Patrón,"patron, tequila, shots, party",33327,Whatever You Like,T.I.
54169,116681,Patrón,"patron, tequila, shots, party",90924,Tequila Makes Her Clothes Fall Off,Joe Nichols
54169,116681,Patrón,"patron, tequila, shots, party",687644,Patrone,Young Jock
54169,116681,Patrón,"patron, tequila, shots, party",115793,One More Drink,Ludacris ft. T-Pain,voice,0.873483300209,99.0152893066,danceable,0.999802947044,major
54169,116681,Patrón,"patron, tequila, shots, party",420445,Bartender (Feat. Akon),T-Pain,voice,0.965753734112,105.033981323,danceable,0.998753666878,minor
54169,116681,Patrón,"patron, tequila, shots, party",312978,Bounce (Remix),"Timbaland feat. Justin Timberlake, Mobonix & Missy Elliot"
54169,116681,Patrón,"patron, tequila, shots, party",325214,Act a Fool (Featuring Three 6 Mafia),Lil Jon featuring Three 6 Mafia
54169,116681,Patrón,"patron, tequila, shots, party",715938,Presidential Shit (Feat. Lil' Jon),Youngbloodz
54169,116681,Patrón,"patron, tequila, shots, party",505841,My Drink & My Two-Step,"Cassidy Ft. Kanye West, Swizz Beats & Ne-Yo"
54169,116681,Patrón,"patron, tequila, shots, party",762204,House Of Pain,The Game,voice,0.999338150024,86.4518890381,danceable,0.9146656394,major
54169,116681,Patrón,"patron, tequila, shots, party",332163,Low,Flo Rida
54169,116681,Patrón,"patron, tequila, shots, party",437825,Can't Stop Partying,Weezer,voice,0.912317335606,120.051902771,danceable,0.999497056007,minor
54169,116681,Patrón,"patron, tequila, shots, party",69421,Live Your Life (Ft. Rihanna),T.I.
54169,116681,Patrón,"patron, tequila, shots, party",447428,Ms New Booty,Bubba Sparxxx ft. Ying Yang Twins,instrumental,0.536081671715,97.1006393433,danceable,0.986937463284,major
54169,116681,Patrón,"patron, tequila, shots, party",579249,Girls On The Dance Floor,LMFAO
54169,116681,Patrón,"patron, tequila, shots, party",139392,Right Round,Flo Rida,instrumental,0.97764223814,124.948074341,not_danceable,1,minor
54169,116681,Patrón,"patron, tequila, shots, party",639002,Swag Surfin',Fast Life Yungstaz
54169,116681,Patrón,"patron, tequila, shots, party",495398,Shots,LMFAO ft. Lil Jon,voice,0.996502518654,128.040222168,danceable,0.999999880791,major
54169,116681,Patrón,"patron, tequila, shots, party",741940,Patron Tequila (feat. Lil Jon and Eve),Paradiso Girls
54169,116681,Patrón,"patron, tequila, shots, party",78387,I'm the Shit,DJ Class
54169,116681,Patrón,"patron, tequila, shots, party",434729,Drop It Low (Feat. Chris Brown),Ester Dean
54169,116681,Patrón,"patron, tequila, shots, party",270266,Lay Back (Feat. Robin Thicke),Rick Ross,voice,0.868578791618,143.105010986,danceable,0.999999523163,major
54169,116681,Patrón,"patron, tequila, shots, party",318405,Show Me What You Got,Jay-Z,instrumental,0.952059268951,105.803642273,not_danceable,1,minor
