user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
14689,15525,wham bam thank you glam!,70s glam rock party,17210,Personality Crisis,New York Dolls
14689,15525,wham bam thank you glam!,70s glam rock party,25975,Children Of The Revolution,Marc Bolan & T-Rex
14689,15525,wham bam thank you glam!,70s glam rock party,103687,20th Century Boy,T.Rex,voice,0.634544193745,135.524841309,not_danceable,0.672012448311,major
14689,15525,wham bam thank you glam!,70s glam rock party,146874,20th Century Boy,T.Rex,voice,0.634544193745,135.524841309,not_danceable,0.672012448311,major
