user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",517498,Having a Party,Sam Cooke
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514150,Whole Lotta Shakin' Goin' On,Jerry Lee Lewis
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514146,Mr. Sandman,The Chordettes
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514135,Bring It On Home to Me,Sam Cooke
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514148,Blue Christmas,Elvis Presley
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514151,A Sunday Kind of Love,Etta James
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514154,Can't Buy Me Love,Ella Fitzgerald
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514152,Smile,Madeleine Peyroux
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514157,River,Joni Mitchell
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514163,The Little Drummer Boy,Johnny Cash
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514159,"Baby, It's Cold Outside",Dean Martin,voice,0.983435809612,126.016937256,not_danceable,0.718599736691,major
46760,68868,Click play!                                     ,"party, holiday, retro, rock and roll",514161,Rum and Coca-Cola (1944 Single),Andrews Sisters
