user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7670190,Radio Song,Superbus
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7670183,We Used to Wait,Arcade Fire
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7670087,Brighter Than Sunshine,Aqualung
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7670070,Rill Rill,Sleigh Bells
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677223,Colours,Grouplove
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677262,Dog Days Are Over,Florence + The Machine
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677301,Dry the Rain,The Beta Band
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677322,I Do,Colbie Caillat
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677357,Mouthful of Diamonds,Phantogram
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677386,Perth,Bon Iver
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677406,"Sing, Theresa Says",Greg Laswell
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677418,Two Against One (feat. Jack White),Danger Mouse & Daniele Luppi
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677470,I Follow Rivers,Lykke Li
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677488,Louder Than Ever,Cold War Kids
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677505,Naked Kids,Grouplove
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677528,The Breakup,The Rural Alberta Advantage
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",6126575,Kings of Leon - Sex Is On Fire,user98722
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",5421268,Spoon - I Summon You,cairo-the-nomad
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7576480,The Underdog,Spoon
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7569704,Airplanes,Local Natives
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677774,Head Full of Doubt / Road Full of Promise,The Avett Brothers
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677811,Holocene,Bon Iver
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677832,Skinny Love,Bon Iver
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677887,Till I Get There,Lupe Fiasco
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677921,"Yoshimi Battles the Pink Robots, Pt. 1",The Flaming Lips
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677950,Big Wave,Jenny and Johnny
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7677993,The Funeral,Band of Horses
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678013,Volunteers,Megafaun
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",5512805,Cold War Kids - Hang Me Up To Dry,dmtheriault
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678200,Calgary,Bon Iver
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",4454253,Band Of Horses - Life On Earth,ryanwillsy
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678292,Vampire Weekend First Time,wxpnfm
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678381,Helena Beat,Foster the People
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678409,Lonely Boy,The Black Keys
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678450,Poor Atlas,Dessa
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678477,Pumped Up Kicks,Foster the People
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678515,Head Full of Doubt / Road Full of Promise,The Avett Brothers
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678541,Modern Man,Arcade Fire
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678565,Paradise,Coldplay
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678573,Tighten Up,The Black Keys
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678603,Dixon's Girl,Dessa
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678625,City With No Children,Arcade Fire
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678667,Last Nite,The Strokes
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678710,Boyz In the Hood,Dynamite Hack
945311,774693,Indie super collection,"summer, study, indie rock, indie, focus",7678762,Freefallin',Atmosphere
