user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964954,Animals,Minilogue
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964959,Birth Of New Life,Drexciya
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964961,Les Ondes,Motorbass
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964972,We Now Understand,SEN
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964975,Cocoroach,Gez Varley presents...
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964986,Overhere,Shackleton And Appleblim
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964988,Dr. Blowfins' Black Storm Stabilizing Spheres,Drexciya
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3964997,Redundance 6,Porter Ricks
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965001,Converge,Plastikman
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965004,Tanzen,Pole
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965009,Soul Rain,SEN
