user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693158,What Else is there,Röyksopp Vs Thin White Duke  
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693245,Falling Down Ft. Kenzie May (Original),Sub Focus
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693269,Calling Phazing (MAKJ Bootleg),Sebastian Ingrosso & Alesso Vs Rudy
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693274,Glad You Came (Alex Gaudino Remix),The Wanted
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693277,Alive (Basto Remix),Adrian Lux feat. The Good Natured
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693284,Sundown (Original Mix),Chris Lake
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693291,Elodie,D'Anconia
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693335,London (Original Mix),Afrojack,instrumental,0.648849725723,129.831817627,not_danceable,1,major
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693349,Full Access (Original Mix),Michael Woods
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693351,Zzafrika (Sound of Stereo Remix),ZZT
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693353,Resurrection (Axwell's Recut Club Version),Michael Calfan,instrumental,0.858809888363,128.010391235,danceable,0.99986410141,minor
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693354,Believe It (Cazzette's Androids Sound Hot Remix),"Spencer & Hill, Nadia Ali"
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693367,Harmonia (Original Mix),David Puentez
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693403,Endless (Play & Win Remix),Inna
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693451,A Night Like This (Original Mix),Kyau & Albert
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693457,So Lonely (Hook N Sling Mix) ,Chris Sorbello 
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693458,Titanium (Alesso Remix),David Guetta Ft. Sia,voice,0.891360998154,125.926315308,danceable,0.999968588352,major
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693463,Absolut (Original Mix),Bjornberg
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693469,Eyes (Mistermike Remix),Kaskade
108436,523159,We live along the lines,"electro, recent, chris lake, sub focus, alesso",5693475,One Touch Away (DallasK Remix),Spencer & Hill
