user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6330227,Give It To Me,Logic
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6330264,I Can't Stop (Puffy Time),Theo Martins
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6330300,Return of Simba,J. Cole
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6330302,Beast Break (B.O.B. vs Zeds Dead),DOSVEC
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6247158,Jay-Z & Kanye West - N ggs In Paris (Eliot Lipp & Cru The Dynamic Remix),Thissongissick.com
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6343124,Under Gound Kings,Drake
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6343169,The Recluse (Nero Remix),Plan B
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6343170,Good Times,Sims
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6343176,Can't Get Enough (feat. Trey Songz),J. Cole
1097793,615150,Get. Jacked. ,"workout, jacked, running, focus, pump up",6343182,Boss Level,XV
