user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5845950,In My Time Of Dying.,frazy ford
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5845954,Brother,Little Birdy
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5845975,Blue Jeans,Lana Del Rey   
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5845982,shelter,Birdy
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5846065,Places You Have Come to Fear the Most,Dashboard Confessional
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5846067,thats some dream,Good old war
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5846069,The Funeral,Band of Horses
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5846082,The High Road,Broken Bells,instrumental,0.999999940395,79.9858016968,not_danceable,1,minor
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5846099,Casey's Song,City and Colour,instrumental,0.999998807907,119.318435669,not_danceable,1,minor
595819,544234,just LiSteN...,"acoustic, chill, focus, feel good",5846101,In My Veins,Andrew Belle
