user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
796777,505189,"Let's Get Down to Business, Guys","study, intelligent, focus",5602397,Bookends,,voice,0.999423146248,139.190170288,not_danceable,0.993337988853,major
