user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438718,Hypnotize,The Notorious B.I.G.
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438719,Insane In The Brain,Cypress Hill
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438720,C'mon And Ride It (The Train),Quad City DJs
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438721,This is How We Do It,Montell Jordan
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438722,Whoomp! (There It Is),TAG TEAM
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438723,Gin And Juice,Snoop Doggy Dogg
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438725,Sabotage,The Beastie Boys
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438727,Jump Around (Original Mix),House of Pain
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438728,6B - Ninja Rap,Vanilla Ice
38149,58015,"Hello, It's the 90s!","hip hop, bass, party",438729,California Love,2Pac
