user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
24468,32057,SENIOR WEEK. ,"dance, party, beach",107024,Right Round  ,Flo Rida
24468,32057,SENIOR WEEK. ,"dance, party, beach",19699,American Boy (feat. Kanye West),Estelle
24468,32057,SENIOR WEEK. ,"dance, party, beach",163016,Best I Ever Had,Drake
24468,32057,SENIOR WEEK. ,"dance, party, beach",123938,Pokerface,Lady GaGa
24468,32057,SENIOR WEEK. ,"dance, party, beach",58489,Don't Trust Me,3OH!3
24468,32057,SENIOR WEEK. ,"dance, party, beach",118922,Love Game,Lady Gaga
24468,32057,SENIOR WEEK. ,"dance, party, beach",164098,We Made You,Eminem
24468,32057,SENIOR WEEK. ,"dance, party, beach",205664,Boom Boom Pow,Black Eyed Peas
24468,32057,SENIOR WEEK. ,"dance, party, beach",55439,Heartless,Kanye West
24468,32057,SENIOR WEEK. ,"dance, party, beach",173446,Waking Up In Vegas,Katy Perry
24468,32057,SENIOR WEEK. ,"dance, party, beach",115792,Blame It( ft. T-Pain),Jamie Foxx
24468,32057,SENIOR WEEK. ,"dance, party, beach",9833,Disturbia,Rihanna
24468,32057,SENIOR WEEK. ,"dance, party, beach",7049,Shut Up and Let Me Go,The Ting Tings
24468,32057,SENIOR WEEK. ,"dance, party, beach",115790,If U Seek Amy,Britney Spears
