user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
52731,82520,Dance Party!,dance electronic fun party,511737,"Hello, Brooklyn",All Time Low
52731,82520,Dance Party!,dance electronic fun party,538751,United State of Pop 2009 (Blame It on the Pop),DJ Earworm
52731,82520,Dance Party!,dance electronic fun party,113348,A Cause Des Garcons,Yelle
52731,82520,Dance Party!,dance electronic fun party,526288,Telephone,Lady Gaga ft.Beyonce
52731,82520,Dance Party!,dance electronic fun party,207055,Weightless,All Time Low
52731,82520,Dance Party!,dance electronic fun party,136862,Party In Your Bedroom,Cash Cash
52731,82520,Dance Party!,dance electronic fun party,5542,Crazy Train (Album Version),Ozzy Osbourne
52731,82520,Dance Party!,dance electronic fun party,228789,My Worst Nightmare,Forever The Sickest Kids
52731,82520,Dance Party!,dance electronic fun party,422498,Crazy In Love,Beyoncé
52731,82520,Dance Party!,dance electronic fun party,602981,Saved,All Caps
