user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711234,Alive,Kid Cudi
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711235,All Things Go ft. Sufjan Stevens,Chiddy Bang
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711238,Better Man,Pearl Jam
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711239,Electropop,Jupiter Rising
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711240,King Without a Crown,Matisyahu
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711242,Samson,Regina Spektor
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711243,Shores of California,The Dresden Dolls
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711244,Shots,LMFAO
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711246,Sleep Tonight (Junior Boys Remix),Stars
33577,100442,"""Thank you so much for freeing the slaves, Mr. President""","grooving, party, contemplative",711247,Sleepyhead (Acoustic Piano Version),Passion Pit
