user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164367,Proof,Stephen Warbeck
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164368,The King's Speech,Alexandre Desplat
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164372,Fire and Blood,Ramin Djawadi
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164451,Fiamma's Theme,Javier Navarrete
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164453,Something Under Her Skin,Max Richter
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164454,The Message,Howard Shore
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164469,A New Start,Stephane Moucha
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164472,Love And The Rehearsal,Stephen Warbeck
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164474,Malfoy's Mission,Nicholas Hooper
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164488,St. Agnes Eve,Javier Navarrete
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164504,Hugo's Father,Howard Shore
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164513,"Orchestral Suite No. 3 in D major, BWV 1068: II. Air, ""Air on a G String""",Bach
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164522,III Intermezzo: Andantino semplice,"Detroit Symphony, Jarvi"
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164542,The King's Arrival,Ramin Djawadi
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164544,Opus 55,Dustin O'Halloran
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164545,Teaching Mathematics Again,James Horner
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164549,The Story of Grandmere,Rachel Portman
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164572,L'Absente,Yann Tiersen
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164573,Election by Adoration,Hans Zimmer
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164581,A Journey To Hogwarts,Nicholas Hooper
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164587,Imagining,Brian Crain
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164606,Loss Of Innocence,Stephane Moucha
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164622,Ashes to the Wind/Roux Returns,Rachel Portman
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164632,"Epilogue ( Beethoven Piano Concerto no 5 ""Emperor"" -II )",Terry Davies
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164634,"06 - Gnossienne, 1. Lent","Daniel Varsano, Philippe Entremont "
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164678,La Pièce Vide,Yann Tiersen
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164685,In the Upper Room: Dance VII,Philip Glass Ensemble
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164692,"First Drop-Off, First Kiss",James Horner
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164694,Iii. Preghiera: Andante Non Tanto,"Detroit Symphony, Jarvi"
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164699,Taken,Hans Zimmer
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164718,Theme,Jon Brion
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164722,12 - The Magician,The Cinematic Orchestra
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164728,Fear and Suspicion,Alexandre Desplat
787742,721117,Your Friendly Exam Companion: The Finale,"study, instrumental, soundtrack, piano, focus",7164734,Luminous,Max Richter
