user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131297,A Horse With No Name,America
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131300,Back to Where I was,Eric Hutchinson
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131301,Closer To Love,Mat Kearney
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131302,Fast Car,Tracy Chapman
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131303,First One Shot,State Radio
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131307,For What It's Worth,Buffalo Springfield
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131308,Going up to the Country,Canned Heat
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131309,If I Could Do It Again,Corey Smith
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131310,Imagine,John Lennen
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131312,One,U2
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131321,Right Me Up,State Radio
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131322,Rise,Eddie Vedder
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131325,Save Tonight,Eagle Eye Cherry
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131328,Snow (Hey Oh),Red Hot Chili Peppers
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131329,Someday We'll Know,New Radicals
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131330,Space Oddity,David Bowie
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131331,The General,Dispatch
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131332,This Time Tomorrow,The Kinks
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131337,Rhythm of Love,Plain White T's
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131340,Outside Villanova,Eric Hutchinson
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131342,Bang Bang,Dispatch
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131345,"Hey, Hey",Dispatch
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131348,Food Chain,Eric Hutchinson
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131349,Fake Plastic Trees,Radiohead
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131350,Meri Le Va,Maui Regae Jam 2007
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131354,Don't Matter to Me,Donovan Frankenreiter
1336277,716958,Study time,"study, jake shimabukuro, relax, focus, ukulele",7131355,Come On Get Higher,Matt Nathanson
