user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",66563,Of Monsters & Heroes & Men,James
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",101728,No Love Lost,Joy Division
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",90921,The Milkman Of Human Kindness,Billy Bragg
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",221397,Saturday,Built To Spill
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",204843,Camera-shy,The Lucksmiths
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",36805,Chinese Translation,M. Ward
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",590258,Come On,The Jesus & Mary Chain
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",7819,Each Year,Ra Ra Riot
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",338397,Season of the Shark,Yo La Tengo
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",106291,Spirited,Laura Gibson
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",148451,Like or Like Like,Miniature Tigers
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",30008,"I Don't Sleep, I Dream",R.E.M.
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",27975,Loud Cloud Crowd,Stephen Malkmus
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",384892,Hey Hey Girl,The Virgins
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",81276,Don't kiss me goodbye,Ultra Orange and Emmanuelle
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",151829,Damnit Anna,The Morning Benders
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",232720,The Neighbors,St. Vincent
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",70910,Shempi,Ratatat
20105,93132,Don't tell them you saw me ,"alternrock, punk rock, folk rock, focus rock, sneakin' rock",667544,She Said,Holly Golightly
