focus,voice_instrumental_value,instrumental,voice,danceability_value,danceable,not_danceable,mood_acoustic_value,acoustic,not_acoustic,mood_aggressive_value,aggressive,not_aggressive,mood_party_value,party,not_party,mood_relaxed_value,relaxed,not_relaxed,tone,bpm
1,voice,0.19589112699,0.804108858109,not_danceable,0.440880954266,0.559119045734,acoustic,0.684726953506,0.315273016691,not_aggressive,0.101428382099,0.898571610451,not_party,0.16635543108,0.83364456892,relaxed,0.768336653709,0.231663331389,major,84.5114212036
1,voice,0.0214672274888,0.978532791138,danceable,0.961823403835,0.03817659989,acoustic,0.85473549366,0.145264521241,not_aggressive,0.00252001895569,0.997479975224,not_party,0.441013067961,0.558986961842,not_relaxed,0.314782381058,0.685217618942,minor,106.222297668
1,instrumental,0.980120003223,0.0198799688369,danceable,0.953808248043,0.0461917594075,not_acoustic,0.160280659795,0.839719355106,not_aggressive,0.119802564383,0.880197405815,not_party,0.270983964205,0.729016065598,relaxed,0.914290189743,0.0857097879052,major,134.913726807
1,instrumental,0.999999821186,2.08022328252e-07,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,178.206069946
1,voice,0.0816412270069,0.918358802795,danceable,0.926666736603,0.0733332484961,not_acoustic,0.393209069967,0.60679090023,not_aggressive,0.110124275088,0.889875710011,not_party,0.394232779741,0.605767190456,not_relaxed,0.0981695950031,0.901830375195,minor,120.343170166
1,voice,0.230420321226,0.769579648972,danceable,0.895808339119,0.10419164598,not_acoustic,0.0871716886759,0.912828326225,not_aggressive,0.279768019915,0.720232009888,party,0.52672457695,0.473275393248,not_relaxed,0.0628303512931,0.937169671059,minor,93.1072006226
1,voice,0.000367706263205,0.999632298946,danceable,0.919705748558,0.0802942663431,not_acoustic,0.213635474443,0.786364495754,not_aggressive,2.00614226742e-06,0.999997973442,not_party,0.249035835266,0.750964164734,relaxed,0.801029026508,0.198970958591,major,155.380249023
1,voice,0.0547531433403,0.945246875286,danceable,0.976360678673,0.0236393213272,not_acoustic,0.00651480723172,0.993485212326,not_aggressive,0.122223839164,0.877776145935,party,0.751915693283,0.248084306717,not_relaxed,0.401061832905,0.598938167095,major,111.990905762
1,instrumental,1,4.91244156464e-09,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,119.093231201
1,instrumental,0.999996840954,3.17498097502e-06,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,172.265151978
1,instrumental,0.999998629093,1.39599603699e-06,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,133.012374878
1,instrumental,0.988221943378,0.0117780761793,not_danceable,6.09296102994e-06,0.999993920326,acoustic,0.999598801136,0.000401171855628,not_aggressive,0.00669673923403,0.993303239346,not_party,0.00288584525697,0.997114181519,relaxed,0.954005122185,0.0459948778152,major,136.691864014
1,instrumental,1,1.21311334311e-08,not_danceable,2.51564159726e-07,0.999999761581,acoustic,0.999846100807,0.000153912653332,not_aggressive,1.8773506838e-07,0.999999821186,not_party,0.00157373270486,0.998426258564,relaxed,0.866664886475,0.133335128427,major,143.768264771
1,voice,0.0127096055076,0.987290382385,not_danceable,0.466745644808,0.53325432539,not_acoustic,0.31760519743,0.68239480257,not_aggressive,0.173343345523,0.826656639576,not_party,0.330906689167,0.669093310833,not_relaxed,0.0159962177277,0.984003782272,minor,165.828643799
1,voice,0.482142835855,0.517857134342,not_danceable,3.00000096379e-14,1,not_acoustic,0.014206500724,0.985793471336,not_aggressive,3.00000096379e-14,1,not_party,1.57783742907e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,139.949691772
1,voice,0.0158352945,0.984164714813,danceable,0.892078876495,0.107921101153,not_acoustic,1.08911835923e-05,0.99998909235,aggressive,0.835677802563,0.164322212338,party,0.868758320808,0.131241679192,not_relaxed,0.0657753497362,0.934224665165,minor,92.8061752319
1,instrumental,0.646865844727,0.353134185076,not_danceable,3.00000096379e-14,1,not_acoustic,0.0608465336263,0.939153492451,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,94.9987487793
1,instrumental,0.944933533669,0.0550664551556,danceable,0.563729345798,0.436270654202,not_acoustic,0.424153327942,0.575846672058,not_aggressive,0.0337653532624,0.966234624386,not_party,0.359861135483,0.640138864517,relaxed,0.578692436218,0.421307533979,minor,99.9758148193
1,voice,0.00886406842619,0.991135954857,not_danceable,0.120855793357,0.879144191742,acoustic,0.95959508419,0.0404049381614,not_aggressive,0.010902762413,0.989097237587,not_party,0.0827345773578,0.917265415192,relaxed,0.995211303234,0.0047886739485,major,152.054077148
1,instrumental,0.999999582767,3.92280384176e-07,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955900549889,0.904409945011,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,109.913749695
1,voice,0.00637450395152,0.99362552166,not_danceable,0.0881184786558,0.911881506443,acoustic,0.963151037693,0.0368489511311,not_aggressive,0.00428320793435,0.995716810226,not_party,0.0164588056505,0.983541190624,relaxed,0.947851598263,0.0521483942866,major,106.169700623
1,instrumental,0.887433648109,0.112566322088,danceable,0.786778330803,0.213221654296,acoustic,0.68637740612,0.31362259388,not_aggressive,0.0848759561777,0.915124058723,not_party,0.113173455,0.886826574802,relaxed,0.973099172115,0.0269008483738,minor,132.00302124
1,instrumental,0.559037804604,0.440962195396,not_danceable,0.188114106655,0.811885893345,acoustic,0.792948961258,0.207051068544,not_aggressive,0.0290691424161,0.970930874348,not_party,0.0945339649916,0.905466020107,relaxed,0.926614940166,0.0733850374818,minor,165.624984741
1,instrumental,1,1.80571753106e-08,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,161.745193481
1,instrumental,0.992305994034,0.00769398733974,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,87.9633636475
1,instrumental,0.999995529652,4.47502361567e-06,not_danceable,3.00000096379e-14,1,not_acoustic,0.0959103107452,0.904089689255,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,143.029968262
1,instrumental,0.999997615814,2.36361188399e-06,danceable,0.57622975111,0.423770219088,not_acoustic,0.246570393443,0.753429591656,not_aggressive,0.0722340419888,0.927765965462,not_party,0.437399178743,0.562600851059,relaxed,0.635653316975,0.364346712828,minor,184.569625854
1,instrumental,0.999985277653,1.47456466948e-05,not_danceable,3.00000096379e-14,1,not_acoustic,0.0506366193295,0.949363410473,not_aggressive,3.00000096379e-14,1,not_party,1.57776994456e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,152.440063477
1,instrumental,1,2.90566615213e-09,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,129.426040649
1,instrumental,0.999994218349,5.76944967179e-06,not_danceable,0.00535709317774,0.994642913342,acoustic,0.984367370605,0.0156326014549,not_aggressive,0.0290275234729,0.97097247839,not_party,0.00141260540113,0.998587369919,relaxed,0.984378278255,0.0156217329204,minor,101.163879395
1,instrumental,0.999999940395,5.78214773839e-08,danceable,0.930836975574,0.0691630244255,not_acoustic,0.242926463485,0.757073521614,not_aggressive,0.00301815196872,0.996981859207,not_party,0.158605128527,0.841394841671,relaxed,0.666711211205,0.333288788795,minor,122.708084106
1,instrumental,0.997146368027,0.00285363709554,not_danceable,0.00568855088204,0.994311451912,acoustic,0.918175578117,0.0818244367838,not_aggressive,0.00700123608112,0.99299877882,not_party,0.0201715063304,0.979828476906,relaxed,0.900150477886,0.0998495221138,major,120.027297974
1,instrumental,0.985873758793,0.0141262132674,danceable,0.882656574249,0.117343395948,not_acoustic,0.00656356755644,0.993436455727,not_aggressive,0.0305186733603,0.969481348991,not_party,0.350957095623,0.649042904377,relaxed,0.826120972633,0.173878997564,minor,127.886695862
1,instrumental,0.972497045994,0.0275029763579,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,101.455795288
1,voice,0.0794775187969,0.920522451401,not_danceable,0.469522476196,0.530477523804,acoustic,0.907359302044,0.0926407277584,not_aggressive,0.0192619599402,0.980738043785,not_party,0.10819555074,0.891804456711,relaxed,0.989835500717,0.0101645207033,major,102.917152405
1,instrumental,0.976792156696,0.0232078656554,not_danceable,0.310159921646,0.689840078354,acoustic,0.984247148037,0.0157528799027,not_aggressive,0.0439277105033,0.95607227087,not_party,0.0104550356045,0.989544987679,relaxed,0.995043337345,0.00495666731149,major,100.013137817
1,instrumental,0.891298115253,0.108701899648,danceable,0.872395634651,0.127604365349,not_acoustic,0.429217725992,0.57078230381,not_aggressive,0.040460344404,0.959539651871,not_party,0.220174834132,0.779825150967,not_relaxed,0.469696223736,0.530303776264,minor,109.952171326
1,voice,0.292282432318,0.707717597485,danceable,0.840451180935,0.159548804164,acoustic,0.725576162338,0.274423867464,not_aggressive,0.149384438992,0.850615561008,not_party,0.191157758236,0.808842241764,relaxed,0.969586253166,0.0304137524217,minor,120.000930786
1,instrumental,0.986283898354,0.0137161137536,not_danceable,3.00000096379e-14,1,not_acoustic,0.0681390240788,0.931860983372,not_aggressive,3.00000096379e-14,1,not_party,1.55773977895e-05,0.999984443188,relaxed,0.808817088604,0.191182896495,minor,67.4997634888
1,instrumental,1,2.729960355e-12,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,117.32219696
1,voice,0.0116688227281,0.988331198692,danceable,0.998481035233,0.00151899154298,not_acoustic,0.0408937633038,0.959106266499,not_aggressive,0.00867903791368,0.991320967674,not_party,0.143517881632,0.856482088566,relaxed,0.918436706066,0.0815632715821,minor,89.9942703247
1,instrumental,0.999999821186,1.81934026955e-07,not_danceable,0.008555194363,0.991444826126,acoustic,0.957721590996,0.0422784201801,not_aggressive,0.0649653226137,0.935034692287,not_party,0.00937145762146,0.990628540516,relaxed,0.979491591454,0.02050838992,minor,134.614822388
1,instrumental,0.988221943378,0.0117780761793,not_danceable,6.09296102994e-06,0.999993920326,acoustic,0.999598801136,0.000401171855628,not_aggressive,0.00669673923403,0.993303239346,not_party,0.00288584525697,0.997114181519,relaxed,0.954005122185,0.0459948778152,major,136.691864014
1,instrumental,0.971171498299,0.0288284830749,not_danceable,0.0602163560688,0.939783632755,not_acoustic,0.231267422438,0.76873254776,not_aggressive,0.00964974425733,0.990350246429,not_party,0.170888721943,0.829111278057,relaxed,0.969399333,0.0306006390601,major,109.505096436
1,instrumental,0.839378654957,0.160621359944,danceable,0.64763212204,0.35236787796,not_acoustic,0.177159890532,0.822840094566,not_aggressive,0.0475744195282,0.952425599098,not_party,0.0795396715403,0.920460343361,relaxed,0.783759772778,0.216240242124,minor,103.977363586
1,instrumental,0.999991476536,8.5443871285e-06,not_danceable,0.0175075475127,0.982492446899,acoustic,0.981236338615,0.0187636446208,not_aggressive,0.0147337447852,0.985266268253,not_party,0.0209538303316,0.979046165943,relaxed,0.977029502392,0.0229704976082,minor,105.632843018
1,instrumental,0.976245105267,0.0237548910081,danceable,0.854217410088,0.145782619715,not_acoustic,0.33527263999,0.664727330208,not_aggressive,2.36004984799e-06,0.999997615814,not_party,0.116471514106,0.883528470993,relaxed,0.951852321625,0.0481476783752,major,104.981803894
1,instrumental,0.971542298794,0.0284577142447,danceable,0.982712447643,0.0172875747085,not_acoustic,0.0243993923068,0.975600600243,not_aggressive,0.313357681036,0.686642289162,party,0.706687092781,0.293312937021,relaxed,0.873993456364,0.126006558537,minor,97.0155410767
1,instrumental,0.859919965267,0.14008000493,danceable,0.942832112312,0.0571679137647,not_acoustic,0.0882550179958,0.911745011806,not_aggressive,0.0914635285735,0.908536493778,not_party,0.142738446593,0.857261538506,relaxed,0.983611762524,0.0163882486522,minor,90.0122680664
1,instrumental,0.999999940395,6.41983390892e-08,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,114.588348389
1,instrumental,0.777862370014,0.222137644887,danceable,0.892553150654,0.107446819544,not_acoustic,0.106039516628,0.893960475922,not_aggressive,0.0924443826079,0.907555639744,not_party,0.113845355809,0.886154651642,not_relaxed,0.335504025221,0.664496004581,major,122.069335938
1,voice,0.135394096375,0.864605903625,not_danceable,0.112999275327,0.887000739574,not_acoustic,0.0221525989473,0.977847397327,aggressive,0.549404203892,0.450595796108,party,0.709347128868,0.290652871132,not_relaxed,0.344558119774,0.655441880226,minor,163.856689453
1,voice,0.0024616161827,0.997538387775,danceable,0.636881649494,0.363118380308,not_acoustic,0.127003461123,0.87299656868,not_aggressive,2.08170717997e-06,0.999997913837,not_party,0.0499480515718,0.950051963329,relaxed,0.717973232269,0.282026737928,major,111.393455505
1,instrumental,0.999998152256,1.85598207736e-06,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,90.7185287476
1,instrumental,0.631016612053,0.368983387947,not_danceable,0.0146355265751,0.985364496708,acoustic,0.934735774994,0.0652642026544,not_aggressive,6.45096088192e-06,0.999993562698,not_party,0.0132934004068,0.986706614494,relaxed,0.996700584888,0.0032993988134,minor,120.409172058
1,voice,0.187486872077,0.812513113022,danceable,0.689696013927,0.310303986073,acoustic,0.86244571209,0.137554317713,not_aggressive,0.066111177206,0.933888792992,not_party,0.102315574884,0.897684395313,relaxed,0.972598433495,0.0274015441537,major,121.184516907
1,voice,0.157600298524,0.842399716377,danceable,0.816883027554,0.183116972446,not_acoustic,0.0875961333513,0.91240388155,not_aggressive,0.122530914843,0.877469062805,not_party,0.351040303707,0.648959696293,not_relaxed,0.379861176014,0.620138823986,major,117.675842285
1,voice,0.0666388347745,0.933361172676,not_danceable,0.137433424592,0.862566590309,not_acoustic,0.360674738884,0.639325261116,not_aggressive,0.0793596804142,0.920640349388,not_party,0.480716228485,0.519283771515,not_relaxed,0.144099876285,0.855900108814,major,105.763748169
1,instrumental,0.999999821186,1.89531647266e-07,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,113.108261108
1,instrumental,0.583587944508,0.416412085295,not_danceable,0.0248790998012,0.975120902061,acoustic,0.889939129353,0.110060863197,not_aggressive,0.0300670918077,0.96993291378,not_party,0.00994498189539,0.990055024624,relaxed,0.986647367477,0.0133526427671,major,100.95866394
1,instrumental,0.988499462605,0.01150054764,danceable,0.81795156002,0.18204843998,not_acoustic,0.0527157597244,0.947284221649,not_aggressive,0.0755441859365,0.924455821514,party,0.517085909843,0.482914119959,relaxed,0.530463218689,0.469536751509,major,163.723907471
1,instrumental,0.957170546055,0.0428294464946,not_danceable,3.00000096379e-14,1,not_acoustic,0.0543588660657,0.945641160011,not_aggressive,3.00000096379e-14,1,not_party,1.57784106705e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,129.406417847
1,voice,0.0701041147113,0.929895877838,danceable,0.990693390369,0.00930659100413,not_acoustic,0.0789980143309,0.921001970768,not_aggressive,0.091908685863,0.908091306686,party,0.523318231106,0.476681739092,not_relaxed,0.364881902933,0.635118126869,major,119.8959198
1,instrumental,0.803861916065,0.196138098836,danceable,0.832842171192,0.167157813907,not_acoustic,1.70478244854e-08,1,not_aggressive,3.00000096379e-14,1,not_party,1.67781272467e-05,0.999983251095,relaxed,0.808817088604,0.191182896495,minor,109.797645569
1,instrumental,0.999999701977,2.90117185386e-07,not_danceable,1.19843038271e-10,1,not_acoustic,0.118523135781,0.88147687912,not_aggressive,3.00000096379e-14,1,not_party,1.37276992973e-05,0.999986290932,relaxed,0.808817088604,0.191182896495,minor,132.926315308
1,voice,0.479642897844,0.520357131958,not_danceable,0.307846188545,0.692153811455,acoustic,0.658786118031,0.341213881969,not_aggressive,0.225027069449,0.774972915649,not_party,0.25808480382,0.741915225983,relaxed,0.74100714922,0.258992880583,minor,119.83631134
1,instrumental,0.999999582767,4.24003474109e-07,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,96.9750595093
1,voice,0.0365257821977,0.963474214077,danceable,0.607111752033,0.392888218164,acoustic,0.827407777309,0.172592192888,not_aggressive,3.00000096379e-14,1,not_party,0.0094382353127,0.990561783314,relaxed,0.816345512867,0.183654502034,major,172.265945435
1,instrumental,0.549319922924,0.450680077076,danceable,0.911408185959,0.0885918289423,not_acoustic,0.0544637590647,0.945536255836,aggressive,0.546603620052,0.45339640975,party,0.539020955563,0.460979044437,relaxed,0.873762071133,0.126237913966,major,128.72593689
1,instrumental,0.814520299435,0.185479670763,not_danceable,0.0140642644837,0.985935747623,acoustic,0.913984298706,0.0860156863928,not_aggressive,0.00931664556265,0.990683376789,not_party,0.0209829676896,0.979017019272,relaxed,0.964191973209,0.0358080305159,major,135.508544922
1,voice,0.322406023741,0.677593946457,not_danceable,0.0347956009209,0.965204417706,acoustic,0.695489108562,0.304510891438,not_aggressive,0.0130595453084,0.986940443516,not_party,0.0181479603052,0.981852054596,relaxed,0.990806043148,0.00919395498931,minor,143.841003418
1,instrumental,1,1.09031832174e-10,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,119.955001831
1,instrumental,0.966444790363,0.0335552096367,danceable,0.527266681194,0.472733289003,not_acoustic,0.151598617435,0.848401367664,not_aggressive,0.436082035303,0.563917994499,not_party,0.161146238446,0.838853776455,relaxed,0.950092792511,0.0499072261155,minor,132.002365112
1,instrumental,0.880041480064,0.119958497584,not_danceable,0.0287342462689,0.971265733242,acoustic,0.630016326904,0.369983673096,not_aggressive,0.0286366790533,0.971363306046,not_party,0.0593036264181,0.940696358681,relaxed,0.909525156021,0.09047485888,major,119.775016785
1,instrumental,0.999999940395,3.04553076091e-08,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,142.393707275
1,instrumental,0.999999821186,1.599368602e-07,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,140.035598755
1,voice,0.0375881195068,0.962411880493,not_danceable,0.155594453216,0.844405531883,not_acoustic,0.382450461388,0.617549538612,not_aggressive,0.0451838001609,0.954816222191,not_party,0.174693644047,0.825306355953,relaxed,0.614119946957,0.385880053043,major,134.800354004
1,instrumental,0.553945422173,0.446054548025,not_danceable,0.00675836252049,0.993241608143,acoustic,0.982915580273,0.0170844197273,not_aggressive,0.0175534915179,0.982446491718,not_party,0.0100467074662,0.989953279495,relaxed,0.994730889797,0.00526908179745,major,126.540641785
1,instrumental,0.957805156708,0.0421948134899,not_danceable,0.0544421561062,0.945557832718,not_acoustic,0.241991445422,0.758008539677,not_aggressive,0.0194310266525,0.980568945408,not_party,0.0244042240083,0.975595772266,relaxed,0.954931199551,0.0450687780976,major,97.3129043579
1,instrumental,0.954901576042,0.0450984500349,not_danceable,0.0549643412232,0.945035636425,acoustic,0.820892453194,0.179107531905,not_aggressive,0.0104041229934,0.989595890045,not_party,0.0546871237457,0.945312857628,relaxed,0.999993622303,6.35439073449e-06,minor,150.168701172
1,instrumental,0.943869888783,0.0561301223934,not_danceable,0.012584134005,0.987415850163,acoustic,0.882106244564,0.117893740535,not_aggressive,0.0231532063335,0.976846814156,not_party,0.0834445357323,0.916555464268,relaxed,0.799072623253,0.200927391648,major,163.898254395
1,instrumental,0.892294943333,0.107705041766,not_danceable,0.01996614784,0.980033874512,acoustic,0.776976168156,0.223023831844,not_aggressive,0.00475699966773,0.995243012905,not_party,0.0195546224713,0.980445384979,relaxed,0.963069558144,0.0369304232299,major,98.9271240234
1,instrumental,0.999999940395,5.43908527106e-08,not_danceable,0.0500840321183,0.94991594553,acoustic,0.901429176331,0.0985708087683,not_aggressive,0.0241579897702,0.975841999054,not_party,0.0020608259365,0.997939169407,relaxed,0.999986410141,1.3593521544e-05,major,155.32673645
1,instrumental,0.992275476456,0.00772451981902,not_danceable,0.0357088297606,0.964291155338,acoustic,0.853991270065,0.146008744836,not_aggressive,0.0645209997892,0.93547898531,not_party,0.0219180621207,0.978081941605,relaxed,0.995032966137,0.00496705481783,major,184.570739746
1,instrumental,0.785786390305,0.214213639498,not_danceable,0.0909952744842,0.909004747868,not_acoustic,0.484878122807,0.515121877193,not_aggressive,0.0276646465063,0.972335338593,not_party,0.0990152284503,0.900984764099,relaxed,0.861236393452,0.138763636351,major,101.046516418
1,voice,0.106195598841,0.893804371357,danceable,0.999545872211,0.000454151740996,not_acoustic,2.87433863377e-06,0.999997138977,aggressive,0.88459867239,0.11540132761,party,0.9658421278,0.034157898277,not_relaxed,0.0735535994172,0.926446378231,major,85.91822052
1,instrumental,0.744582951069,0.255417048931,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,112.276870728
1,voice,0.00308669707738,0.996913313866,danceable,0.999867081642,0.000132914545247,not_acoustic,0.00283073610626,0.99716925621,not_aggressive,0.384664267302,0.615335702896,party,0.699033439159,0.300966560841,not_relaxed,0.478778511286,0.521221518517,minor,144.918716431
1,voice,0.268930137157,0.731069862843,danceable,0.999996304512,3.71022429135e-06,not_acoustic,7.87493206644e-07,0.99999922514,not_aggressive,0.0687407255173,0.931259274483,party,0.890275299549,0.109724700451,not_relaxed,0.5,0.5,major,86.0596237183
1,voice,0.202398762107,0.797601222992,not_danceable,4.67419113193e-07,0.999999523163,not_acoustic,1.86187935469e-05,0.999981403351,not_aggressive,3.00000096379e-14,1,not_party,1.94909443962e-05,0.999980509281,relaxed,0.808817088604,0.191182896495,major,104.836105347
1,instrumental,0.999993145466,6.84338920109e-06,danceable,0.909051120281,0.0909488722682,not_acoustic,0.142800450325,0.857199549675,not_aggressive,0.0729231759906,0.927076816559,party,0.881521821022,0.118478193879,not_relaxed,0.46959784627,0.530402123928,minor,95.7529754639
1,voice,0.0823474302888,0.917652547359,not_danceable,0.154682412744,0.845317602158,not_acoustic,0.372687906027,0.627312064171,not_aggressive,0.15940362215,0.84059637785,party,0.573892176151,0.426107823849,relaxed,0.951169967651,0.0488300211728,minor,94.5296783447
1,instrumental,0.964516103268,0.0354839265347,danceable,0.957629859447,0.0423701182008,not_acoustic,0.0103077553213,0.989692270756,not_aggressive,0.129090994596,0.870908975601,party,0.599202692509,0.400797307491,relaxed,0.853798031807,0.146201968193,minor,86.0214538574
1,instrumental,0.934025466442,0.0659745037556,danceable,0.977274477482,0.0227255318314,not_acoustic,0.0327557325363,0.967244267464,not_aggressive,0.281731873751,0.718268156052,party,0.817162632942,0.182837352157,not_relaxed,0.249572381377,0.750427603722,minor,172.264877319
1,instrumental,0.999989271164,1.07076230051e-05,danceable,0.99100703001,0.00899294856936,not_acoustic,0.0480321906507,0.951967835426,not_aggressive,0.0125197088346,0.987480282784,not_party,0.306448787451,0.693551242352,relaxed,0.96032834053,0.0396716855466,minor,178.205322266
1,instrumental,1,1.46775880339e-09,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,136.384490967
1,voice,0.00255464576185,0.997445344925,not_danceable,0.00474250502884,0.995257496834,acoustic,0.928135097027,0.0718649253249,not_aggressive,3.00000096379e-14,1,not_party,0.000628408859484,0.99937158823,relaxed,0.810007750988,0.189992234111,major,184.57043457
1,voice,0.241965666413,0.758034348488,danceable,0.697759985924,0.302240014076,acoustic,0.545945763588,0.454054236412,not_aggressive,1.37900135755e-08,1,not_party,0.00856001861393,0.99143999815,relaxed,0.835762381554,0.164237618446,major,83.8653640747
1,instrumental,0.99999833107,1.68023075275e-06,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955815836787,0.904418408871,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,143.593170166
1,instrumental,0.579759955406,0.420240074396,danceable,0.960929870605,0.0390701182187,not_acoustic,0.233082041144,0.766917943954,not_aggressive,0.104526028037,0.895473957062,party,0.533753275871,0.466246694326,not_relaxed,0.367094367743,0.63290566206,major,142.211196899
1,instrumental,0.995958387852,0.00404162425548,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,152.086074829
1,voice,0.00243076379411,0.997569262981,danceable,0.991877317429,0.00812270585448,not_acoustic,0.205674380064,0.794325590134,not_aggressive,0.291883409023,0.708116590977,not_party,0.471590548754,0.528409481049,not_relaxed,0.175699263811,0.824300765991,major,154.037216187
1,instrumental,0.996419012547,0.00358099583536,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,105.523948669
1,instrumental,0.874510586262,0.125489443541,not_danceable,0.0183169469237,0.981683075428,acoustic,0.883170485497,0.116829521954,not_aggressive,0.00253400299698,0.997465968132,not_party,0.0996646955609,0.90033531189,relaxed,0.97249096632,0.0275090429932,major,107.994483948
1,instrumental,0.999999761581,2.55187728726e-07,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,163.453063965
1,instrumental,0.908633351326,0.091366648674,danceable,0.921395361423,0.0786046609282,acoustic,0.748698592186,0.251301407814,not_aggressive,0.0821355134249,0.917864501476,not_party,0.15687584877,0.84312415123,relaxed,0.919593095779,0.0804069265723,major,114.984130859
1,instrumental,0.990842878819,0.00915712770075,not_danceable,0.46197873354,0.53802126646,not_acoustic,0.261062026024,0.738937973976,not_aggressive,0.0201662573963,0.979833722115,not_party,0.109811410308,0.890188574791,relaxed,0.699782252312,0.300217777491,minor,101.259239197
