user_id,mix_id,mix_name,mix.tags,track_id,track_name,artist_name
256,437,Station Wagon Summer,70s,4412,This Is It w/ Michael Mcdonald,Kenny Loggins
256,437,Station Wagon Summer,70s,4413,In The City,The Eagles
256,437,Station Wagon Summer,70s,4414,Summer Breeze,Seals & Crofts
256,437,Station Wagon Summer,70s,4415,Amy,Pure Prairie League
256,437,Station Wagon Summer,70s,4416,For You,Manfred Mann's Earth Band
256,437,Station Wagon Summer,70s,4417,Magic,Pilot
256,437,Station Wagon Summer,70s,4418,Shooting Star,Bad Company
256,437,Station Wagon Summer,70s,4419,Sky High,Jigsaw
256,437,Station Wagon Summer,70s,4420,Stumblin' In,Suzi Quatro with Chris Norman
256,437,Station Wagon Summer,70s,4421,Sweet Talkin' Woman,Electric Light Orchestra
