user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,instrumental,voice,danceability_value,danceable,not_danceable,mood_acoustic_value,acoustic,not_acoustic,mood_aggressive_value,aggressive,not_aggressive,mood_party_value,party,not_party,mood_relaxed_value,relaxed,not_relaxed,tone,bpm
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4422,All I Want,Joni Mitchell,0
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4423,Everybody's Down,No Age,0,voice,0.0526524744928,0.947347521782,not_danceable,0.0426383391023,0.957361638546,not_acoustic,0.0316246263683,0.968375384808,not_aggressive,0.35586386919,0.64413613081,not_party,0.348420143127,0.651579856873,relaxed,0.617099761963,0.382900267839,major,121.385971069
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4424,Strings That Tie To You,Jon Brion,0,voice,0.413290381432,0.586709618568,danceable,0.718082904816,0.281917065382,acoustic,0.518041074276,0.481958895922,not_aggressive,0.00284464517608,0.997155368328,not_party,0.103014066815,0.896985948086,relaxed,0.994314730167,0.00568527914584,minor,125.63697052
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4425,Shake Some Action,Flaming Groovies,0
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4426,Underground,Nina Nastasia,0
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4427,steadier footing,Death Cab For Cutie,0,instrumental,0.999999940395,7.27647346821e-08,danceable,0.99271184206,0.00728812953457,not_acoustic,0.0291390176862,0.970860958099,not_aggressive,1.76941725272e-07,0.999999821186,not_party,0.0212736912072,0.978726327419,relaxed,0.840772926807,0.159227058291,minor,91.3231506348
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4428,Plateau,Meat Puppets,0
998,438,My heart is a large box with high sides,"eclectic, alternative rock, indie-rock",4429,Rachel's Song,James McMurtry & The Heartless Bastards,0,voice,0.193913683295,0.806086301804,not_danceable,0.129362180829,0.870637834072,acoustic,0.782519221306,0.217480778694,not_aggressive,0.0270293951035,0.972970604897,not_party,0.132044970989,0.867955029011,relaxed,0.578980445862,0.421019554138,major,117.435974121
