user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,instrumental,voice,danceability_value,danceable,not_danceable,mood_acoustic_value,acoustic,not_acoustic,mood_aggressive_value,aggressive,not_aggressive,mood_party_value,party,not_party,mood_relaxed_value,relaxed,not_relaxed,tone,bpm
827683,527330,study like your future depends on it.  ,"study, chill, focus, late night studying",7057107,Poison & Wine,The Civil Wars,1
827683,527330,study like your future depends on it.  ,"study, chill, focus, late night studying",7057111,Trouble,Coldplay,1
827683,527330,study like your future depends on it.  ,"study, chill, focus, late night studying",7057112,Skinny Love,Birdy,1,voice,0.458989143372,0.541010856628,not_danceable,0.00933657865971,0.990663409233,acoustic,0.885240495205,0.114759482443,not_aggressive,4.70060470548e-08,0.999999940395,not_party,0.00945595931262,0.99054402113,relaxed,0.994210362434,0.00578964315355,major,172.265411377
827683,527330,study like your future depends on it.  ,"study, chill, focus, late night studying",7057114,Slow Dancing In a Burning Room,John Mayer,1,voice,0.049607232213,0.950392782688,danceable,0.512750208378,0.48724976182,not_acoustic,0.473630398512,0.52636963129,not_aggressive,0.0282463431358,0.971753656864,not_party,0.0795605480671,0.920439422131,relaxed,0.770905137062,0.229094848037,minor,133.777603149
