user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,instrumental,voice,danceability_value,danceable,not_danceable,mood_acoustic_value,acoustic,not_acoustic,mood_aggressive_value,aggressive,not_aggressive,mood_party_value,party,not_party,mood_relaxed_value,relaxed,not_relaxed,tone,bpm
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6953944,"Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""",Barry Wordsworth & BBC Concert Orchestra,1
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6953949,Arrival of the Birds,Cinematic Orchestra,1,instrumental,0.999999940395,3.04553076091e-08,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,142.393707275
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6953987,Mulan's Decision (Score),Jerry Goldsmith,1,instrumental,0.941289544106,0.0587104298174,danceable,0.999999880791,1.00000008274e-07,not_acoustic,0.0955903604627,0.904409646988,aggressive,0.999999880791,1.00000008274e-07,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,99.1006546021
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6954036,The Cello Song,Steven Sharp Nelson,1
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6954051,Julie-O,"Mark Summer, David Ying",1
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6954056,Adagio for Strings,New Zealand Symphony Orchestra & Andrew Schenck,1
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6954060,Merlin's Arrival At Camelot,Rob Lane,1,instrumental,0.999999403954,5.82345251132e-07,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,142.309509277
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6954068,"Symphonie No. 9 in E Minor, ""From the New World"": II. Largo",Slovenian Radio Symphony Orchestra & Anton Nanut,1
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6954070,Hallelujah,Vitamin String Quartet,1
1207449,695209,Relax and Enjoy,"study, classical, soundtrack, instrumental, focus",6954071,The Winner Is,Devotchka,1
