user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
29,353,Nothing but a 'G' thang,,715,Goodnight Chair,Tumble,0
29,353,Nothing but a 'G' thang,,3056,Green River,Creedence Clearwater Revival,0
29,353,Nothing but a 'G' thang,,3974,Goodnight Sweet Night,Jason Falkner,0
29,353,Nothing but a 'G' thang,,3966,Guest List,Eels,0,voice,0.99972641468,94.527015686,not_danceable,0.898621201515,major
29,353,Nothing but a 'G' thang,,3055,Green Onions,Booker T. and the MGs,0
29,353,Nothing but a 'G' thang,,2974,Gomni,Ali Farka Toure With Ry Cooder,0,instrumental,1,163.105529785,not_danceable,0.93215572834,minor
29,353,Nothing but a 'G' thang,,3057,Guinnevere,"Crosby, Stills & Nash",0
29,353,Nothing but a 'G' thang,,3058,Guys Like Me,Aimee Mann,0,voice,0.592519104481,126.418876648,not_danceable,0.695510029793,major
29,353,Nothing but a 'G' thang,,3054,Good Vibrations,Brian Wilson,0,instrumental,0.994207084179,147.87689209,not_danceable,1,major
29,353,Nothing but a 'G' thang,,3052,Good Night,The Beatles,0
