user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
22051,Jisas yu holem hand blong mi,"The Choir of All Saints, Honiara",231943,361ba51f-ddd0-42a0-90d9-769dbd86d582,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/36/361ba51f-ddd0-42a0-90d9-769dbd86d582-0.json,FALSE
22051,Sing Swan Song,Can,231947,3d843167-00f0-481a-8195-ad48447caf17,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/3d/3d843167-00f0-481a-8195-ad48447caf17-0.json,TRUE,not_danceable,0.95864212513,female,0.551286399364,electronic,0.993459224701,ambient,0.537121534348,rhy,0.575692474842,jaz,0.313974827528,VienneseWaltz,0.696374833584,acoustic,0.802571833134,not_aggressive,0.980599999428,not_electronic,0.535889446735,not_happy,0.816580533981,not_party,0.872593462467,relaxed,0.592812657356,not_sad,0.5,Cluster3,0.448347300291,dark,0.698993682861,tonal,0.831661939621,voice,0.595788180828
22051,Frozen Warnings,Nico,231951,752ab62d-e48c-4300-b9d7-450f141052ff,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/75/752ab62d-e48c-4300-b9d7-450f141052ff-0.json,FALSE
22051,Rivers of Sand,Fennesz,231959,13342a0d-d120-430d-be5a-a2259b1ae7a4,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/1/13/13342a0d-d120-430d-be5a-a2259b1ae7a4-0.json,TRUE,danceable,0.999999403954,female,0.622126698494,electronic,0.973055303097,ambient,0.885106742382,jaz,0.516504704952,jaz,0.309046447277,Tango,0.561189234257,not_acoustic,0.97944521904,not_aggressive,1,electronic,0.985674321651,not_happy,0.706857204437,not_party,0.999980390072,relaxed,0.808817088604,sad,0.836666882038,Cluster3,0.429388940334,bright,0.844520390034,tonal,0.922842144966,instrumental,0.73871332407
22051,Devil Got My Woman,Skip James,231962,96bf6318-1b49-4ebd-8a9a-694d84f9ad84,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/96/96bf6318-1b49-4ebd-8a9a-694d84f9ad84-0.json,FALSE
22051,"Oh, My Stars",Nina Nastasia,231966,a9bf2d57-03d4-4f9c-a8c8-f038d33310f1,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/a9/a9bf2d57-03d4-4f9c-a8c8-f038d33310f1-0.json,TRUE,not_danceable,1,female,0.622540593147,electronic,0.994707405567,ambient,0.815438985825,jaz,0.403391093016,roc,0.17260414362,Rumba-American,0.406895309687,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.999986290932,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.686596155167,Cluster5,0.575251221657,dark,0.992649674416,atonal,0.996986925602,instrumental,0.999999821186
22051,You Are The Blood,Castanets,231967,87f5e205-f70b-468c-be84-e121f2fa461c,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/87/87f5e205-f70b-468c-be84-e121f2fa461c-0.json,FALSE
22051,Werewolf Song,Michael Hurley,231969,4f79a9fe-e458-4799-9da9-e41bd6bdcd64,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/4/4f/4f79a9fe-e458-4799-9da9-e41bd6bdcd64-0.json,FALSE
22051,The Tailor & the Mouse,Shirley Collins,231972,bcffb82a-c5a5-4a08-9748-a55d5e976039,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/b/bc/bcffb82a-c5a5-4a08-9748-a55d5e976039-0.json,FALSE
22051,Awal September,Group Inerane,231974,c0ec0f51-fb68-464d-be88-6acbc99203d9,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/c0/c0ec0f51-fb68-464d-be88-6acbc99203d9-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.868112206459,trance,0.565346360207,roc,0.722546935081,jaz,0.309046447277,ChaChaCha,0.872967600822,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,happy,0.550771415234,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.859883666039,Cluster5,0.61999386549,dark,0.990337431431,tonal,0.731004416943,instrumental,0.574860870838
22051,Good Lord (Run Old Jeremiah),Austin Coleman and Little Joe Washington,231977,56c73336-8d50-4ef9-b408-cd18a394b4fa,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/5/56/56c73336-8d50-4ef9-b408-cd18a394b4fa-0.json,FALSE
22051,Lucky like St. Sebastian,Momus,231984,c8ef67fa-48f4-4ba0-be95-4d6317fa7ce2,28390,"folk, psychpop, noise",May 2009 mix,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/c8/c8ef67fa-48f4-4ba0-be95-4d6317fa7ce2-0.json,FALSE
