user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
12174,In Our Bedroom After The War,Stars,102486,32c3296e-3924-4859-90f1-bdd79f537cca,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/32/32c3296e-3924-4859-90f1-bdd79f537cca-0.json,TRUE,not_danceable,0.516514003277,male,0.968133151531,electronic,0.999997794628,ambient,0.453192979097,pop,0.453787595034,jaz,0.313974827528,VienneseWaltz,0.86401116848,not_acoustic,0.714941620827,not_aggressive,0.942854464054,electronic,0.686792433262,not_happy,0.796256661415,not_party,0.62430202961,relaxed,0.793273329735,not_sad,0.539541423321,Cluster5,0.525227665901,dark,0.938787221909,atonal,0.990947723389,instrumental,0.898938119411
12174,Read My Mind,The Killers,91964,0cb1a6dc-b674-4cdc-abed-d41a0aaaf9ea,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/0c/0cb1a6dc-b674-4cdc-abed-d41a0aaaf9ea-0.json,FALSE
12174,Dying Is Fine,Ra Ra Riot,79639,5803011c-72d9-44d0-898d-15e49b1d9fc2,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/5/58/5803011c-72d9-44d0-898d-15e49b1d9fc2-0.json,FALSE
12174,Ready For The Floor,Hot Chip,2310,f629477b-d579-4db8-be4f-28122c242e5a,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/f/f6/f629477b-d579-4db8-be4f-28122c242e5a-0.json,FALSE
12174,Out There On The Ice,Cut Copy,45569,8bcff9d0-1960-4613-b356-ca406d036898,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/8b/8bcff9d0-1960-4613-b356-ca406d036898-0.json,TRUE,danceable,0.999798476696,male,0.596836566925,electronic,0.999243617058,trance,0.693402647972,dan,0.843341767788,jaz,0.301242023706,Tango,0.236121311784,not_acoustic,0.994447469711,not_aggressive,0.990944445133,electronic,0.855668604374,not_happy,0.585578203201,not_party,0.765610516071,relaxed,0.744197249413,not_sad,0.761282801628,Cluster3,0.293692648411,bright,0.995559036732,atonal,0.726594090462,voice,0.879166603088
12174,Beyonce   Single Ladies,Beyonce,69006,90fc241d-6cfc-4c8c-a3c2-679490b2d2ca,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/90/90fc241d-6cfc-4c8c-a3c2-679490b2d2ca-0.json,FALSE
12174,A-Punk,Vampire Weekend,9221,81241097-a6f7-402b-b600-0603d6475633,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/81/81241097-a6f7-402b-b600-0603d6475633-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.994711101055,trance,0.493787735701,dan,0.330699771643,jaz,0.309046447277,Rumba-American,0.731959760189,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.714367032051,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.893044531345,Cluster5,0.619897782803,dark,0.995844602585,atonal,0.991357922554,instrumental,0.999997794628
12174,Savoy Truffle,The Beatles,54950,2eb16581-560c-4a4d-82af-6f33e38fffad,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/2e/2eb16581-560c-4a4d-82af-6f33e38fffad-0.json,TRUE,danceable,0.643405497074,female,0.557544708252,electronic,0.409908473492,ambient,0.454454094172,roc,0.334875375032,jaz,0.313974827528,ChaChaCha,0.403538137674,not_acoustic,0.966624319553,aggressive,0.755834281445,not_electronic,0.539033293724,not_happy,0.804929196835,party,0.714287221432,not_relaxed,0.983425557613,not_sad,0.930602014065,Cluster5,0.666598021984,bright,0.664547324181,atonal,0.821288526058,instrumental,0.533571243286
12174,DLZ,TV on the Radio,76845,9a30b492-d455-4e94-9019-0346f8c0bc29,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/9a/9a30b492-d455-4e94-9019-0346f8c0bc29-0.json,TRUE,danceable,0.98003256321,male,0.926214694977,electronic,0.717507958412,ambient,0.698775172234,roc,0.341454684734,jaz,0.310666948557,ChaChaCha,0.660475850105,not_acoustic,0.965212285519,not_aggressive,0.978970706463,electronic,0.80794519186,happy,0.534238755703,not_party,0.62982738018,not_relaxed,0.539239406586,sad,0.536866724491,Cluster5,0.334721982479,dark,0.752360761166,tonal,0.91754680872,instrumental,0.76569634676
12174,The Underdog,Spoon,67158,0201b1b1-82d5-472d-8fa7-5b84c42b20cb,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/02/0201b1b1-82d5-472d-8fa7-5b84c42b20cb-0.json,TRUE,danceable,0.967898368835,female,0.957404732704,electronic,0.969092845917,ambient,0.395865410566,pop,0.315603643656,jaz,0.310666948557,Tango,0.277222037315,not_acoustic,0.893920242786,not_aggressive,0.994249165058,not_electronic,0.778000891209,not_happy,0.810181736946,not_party,0.640702188015,not_relaxed,0.766759693623,not_sad,0.591763973236,Cluster3,0.441075414419,bright,0.995254695415,tonal,0.986814260483,voice,0.90383452177
12174,Prenzlauerberg,Beirut,83031,8604409a-da34-412c-b52c-eab2102679dd,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/86/8604409a-da34-412c-b52c-eab2102679dd-0.json,TRUE,danceable,0.939406991005,male,0.872610926628,electronic,0.949607074261,ambient,0.630857229233,pop,0.72354978323,jaz,0.313987255096,VienneseWaltz,0.907810032368,not_acoustic,0.897534072399,not_aggressive,0.613609492779,electronic,0.598184764385,happy,0.587557315826,not_party,0.647319674492,relaxed,0.573549449444,not_sad,0.644606351852,Cluster5,0.325344800949,dark,0.655097365379,atonal,0.90388828516,voice,0.996203839779
12174,Psychotic Girl,The Black Keys,102497,5bf9c232-bf21-459e-bdc8-ec6708708320,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/5/5b/5bf9c232-bf21-459e-bdc8-ec6708708320-0.json,TRUE,not_danceable,0.763551414013,male,0.874104619026,electronic,0.996941208839,ambient,0.693629384041,jaz,0.341071128845,jaz,0.313974827528,VienneseWaltz,0.894741415977,acoustic,0.902880311012,not_aggressive,0.979404687881,electronic,0.659880816936,not_happy,0.642143666744,not_party,0.880176782608,relaxed,0.936574816704,not_sad,0.506954669952,Cluster5,0.30648419261,dark,0.760143697262,atonal,0.675161600113,instrumental,0.980965614319
12174,The Horse You Ride,Department of Eagles,7812,d47d2adc-351a-4103-8d96-91b9a935703d,11758,"indie, rock, electronic",You're In My Head,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/d/d4/d47d2adc-351a-4103-8d96-91b9a935703d-0.json,TRUE,danceable,0.792531073093,male,0.717045485973,electronic,0.999973356724,trance,0.444005429745,pop,0.224319726229,jaz,0.310666948557,VienneseWaltz,0.817664444447,not_acoustic,0.575115978718,not_aggressive,0.931637525558,electronic,0.841675698757,not_happy,0.72506159544,not_party,0.663503408432,relaxed,0.881964027882,not_sad,0.651409685612,Cluster3,0.424348115921,bright,0.684937775135,tonal,0.931753635406,instrumental,0.986046671867
