user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
4322,7 Things,Miley Cyrus,21843,7252bf78-c2d8-4d8b-a493-88060e2a0e91,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/72/7252bf78-c2d8-4d8b-a493-88060e2a0e91-0.json,TRUE,danceable,0.78148072958,female,0.524260759354,electronic,0.3937061131,ambient,0.341226637363,roc,0.712665975094,jaz,0.313974827528,ChaChaCha,0.626115739346,not_acoustic,0.965450286865,not_aggressive,0.956656754017,not_electronic,0.838900566101,happy,0.7479352355,party,0.547996461391,not_relaxed,0.564522624016,not_sad,0.776431560516,Cluster2,0.491338044405,bright,0.984693348408,tonal,0.825877010822,voice,0.743801832199
4322,I Kissed A Girl,Katy Perry,21847,76735ab9-162a-4d2b-ac07-dc6902585986,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/76/76735ab9-162a-4d2b-ac07-dc6902585986-0.json,FALSE
4322,Heart Condition,The Softies,21839,6988ad26-59bd-4141-a7ce-e193796dac7e,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/69/6988ad26-59bd-4141-a7ce-e193796dac7e-0.json,TRUE,not_danceable,1,female,0.659375429153,folkcountry,0.458655714989,ambient,0.694609642029,roc,0.654477059841,jaz,0.305228680372,VienneseWaltz,0.560078322887,not_acoustic,0.839196562767,not_aggressive,0.987538695335,not_electronic,0.647188127041,happy,0.588802576065,party,0.544569015503,not_relaxed,0.59542965889,not_sad,0.623488903046,Cluster2,0.422411322594,bright,0.939703166485,atonal,0.987467110157,voice,0.96551835537
4322,Little Boys,Devendra Banhart,21837,9b63b165-38b3-4355-867a-9905a045c48b,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/9b/9b63b165-38b3-4355-867a-9905a045c48b-0.json,FALSE
4322,Beautiful Life,Gui Boratto,21836,f21d267b-5e4d-4f71-8ebd-d626cc468106,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/f/f2/f21d267b-5e4d-4f71-8ebd-d626cc468106-0.json,FALSE
4322,Les Violons Ivres - Original M,Agoria,21838,19c2cced-2932-4377-acd8-8327e0040754,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/1/19/19c2cced-2932-4377-acd8-8327e0040754-0.json,FALSE
4322,Midnight Confessions,The Grass Roots,21833,3b10f1d5-23b6-426e-8f17-a370e6b9e391,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/3b/3b10f1d5-23b6-426e-8f17-a370e6b9e391-0.json,TRUE,danceable,0.935815215111,male,0.782865762711,electronic,0.299187928438,trance,0.371066302061,pop,0.432897746563,jaz,0.313987255096,ChaChaCha,0.378038942814,not_acoustic,0.925256550312,not_aggressive,0.905116677284,not_electronic,0.81735175848,happy,0.885853767395,party,0.737296521664,not_relaxed,0.931268632412,not_sad,0.806128919125,Cluster2,0.371722280979,bright,0.995303452015,tonal,0.875827312469,voice,0.913827300072
4322,What About Now (Album Version),Daughtry,21841,3f3e100c-0f7d-4a84-8254-d30076d57a9a,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/3f/3f3e100c-0f7d-4a84-8254-d30076d57a9a-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.999240517616,trance,0.544725775719,roc,0.813747227192,jaz,0.309046447277,Rumba-American,0.360022336245,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.615596413612,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.859662115574,Cluster5,0.61999386549,dark,0.992750167847,atonal,0.985621333122,instrumental,1
4322,Angels On The Moon,Thriving Ivory,21844,1134a125-6eab-4d97-a380-6ec6cdd4513f,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/1/11/1134a125-6eab-4d97-a380-6ec6cdd4513f-0.json,FALSE
4322,Where I'm From (Lp Version),Digable Planets,21835,02ce4d65-ac3a-4bfb-8074-909e2d77d4ad,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/02/02ce4d65-ac3a-4bfb-8074-909e2d77d4ad-0.json,TRUE,not_danceable,1,female,0.622127056122,electronic,0.999358534813,house,0.554948091507,hip,0.960492491722,jaz,0.309046447277,ChaChaCha,0.991947829723,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.937878906727,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.934537768364,Cluster5,0.619290232658,dark,0.9646692276,atonal,0.997389376163,instrumental,0.997369885445
4322,Real Cool Time,The Stooges,21842,9df477ce-e941-4885-bdca-bbdfef5f96f2,2615,"top 40, electro., rap/hip-hop",Lista general,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/9d/9df477ce-e941-4885-bdca-bbdfef5f96f2-0.json,FALSE
