user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
6580,Breadfan,Budgie,146882,b66a0bef-d7c9-4483-83c5-35792046e31e,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/b/b6/b66a0bef-d7c9-4483-83c5-35792046e31e-0.json,FALSE
6580,I,Bad Brains,146884,a23752f1-303c-4b67-9dea-2c29574f826e,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/a2/a23752f1-303c-4b67-9dea-2c29574f826e-0.json,TRUE,not_danceable,0.941974580288,male,0.941238999367,rock,0.39175003767,ambient,0.468746334314,roc,0.982922196388,jaz,0.313974827528,ChaChaCha,0.914956688881,not_acoustic,0.999995350838,aggressive,0.999256074429,not_electronic,0.563610851765,not_happy,0.772660970688,party,0.787657380104,not_relaxed,0.980695784092,not_sad,0.984471738338,Cluster5,0.82391244173,dark,0.995410263538,atonal,0.963674068451,voice,0.901524305344
6580,Floyd The Barber,Nirvana,146885,8a809fc7-a480-4188-be38-c71cd8c587d6,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/8a/8a809fc7-a480-4188-be38-c71cd8c587d6-0.json,TRUE,not_danceable,0.866478979588,female,0.62212574482,alternative,0.547478318214,trance,0.851073861122,roc,0.546619415283,jaz,0.313974827528,ChaChaCha,0.970507800579,not_acoustic,1,aggressive,0.985198140144,electronic,0.98707151413,happy,0.546471655369,party,0.900904715061,relaxed,0.712202131748,not_sad,0.939718186855,Cluster5,0.76118427515,dark,0.909442842007,atonal,0.843814015388,voice,0.976802706718
6580,Hell Hound,Sir Lord Baltimore,146886,9fa23d7c-56d5-4978-b100-e86716c9d871,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/9f/9fa23d7c-56d5-4978-b100-e86716c9d871-0.json,FALSE
6580,Rock And Roll Queen,Mott The Hoople,146905,a257c7b0-3d81-4384-a253-8cfc2355c5a7,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/a2/a257c7b0-3d81-4384-a253-8cfc2355c5a7-0.json,TRUE,not_danceable,0.980066359043,male,0.876750588417,electronic,0.995369255543,trance,0.740868151188,roc,0.982500493526,jaz,0.313987255096,VienneseWaltz,0.236691758037,not_acoustic,0.993036925793,aggressive,0.90854537487,not_electronic,0.700075805187,happy,0.77325463295,party,0.687190949917,not_relaxed,0.931931495667,not_sad,0.815762877464,Cluster5,0.621060669422,bright,0.844406247139,tonal,0.717346727848,voice,0.989583730698
6580,Prentice Wood,Elf,146889,de954503-d8ff-4bd9-addd-d97396788282,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/d/de/de954503-d8ff-4bd9-addd-d97396788282-0.json,TRUE,not_danceable,0.951140701771,female,0.830051720142,electronic,0.628811180592,ambient,0.781145632267,roc,0.675704538822,jaz,0.313987255096,Tango,0.589348196983,not_acoustic,0.984651446342,aggressive,0.73806399107,not_electronic,0.959324121475,happy,0.521072924137,party,0.642230808735,not_relaxed,0.870202660561,not_sad,0.778056442738,Cluster2,0.292999446392,bright,0.997330486774,atonal,0.843062996864,voice,0.584750652313
6580,Sick Again,Led Zeppelin,146891,a4b1a902-3fce-4fa1-91bb-b8df7934dbb1,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/a4/a4b1a902-3fce-4fa1-91bb-b8df7934dbb1-0.json,FALSE
6580,Flat Out Fucked,Mudhoney,146892,34bdb525-ddce-47cc-9ad4-e342ae8bf5ec,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/34/34bdb525-ddce-47cc-9ad4-e342ae8bf5ec-0.json,FALSE
6580,Came Without Warning,Scream,146893,b47cfa37-cfce-44fb-a290-92d9215c537d,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/b/b4/b47cfa37-cfce-44fb-a290-92d9215c537d-0.json,TRUE,not_danceable,0.980352163315,male,0.679793417454,rock,0.529500961304,trance,0.338283985853,roc,0.995692431927,jaz,0.313974827528,ChaChaCha,0.510444164276,not_acoustic,0.98966640234,aggressive,0.999267458916,not_electronic,0.913782298565,not_happy,0.696040511131,party,0.709420084953,not_relaxed,0.987797677517,not_sad,0.985248267651,Cluster5,0.798440396786,dark,0.870649039745,tonal,0.524564087391,voice,0.982855200768
6580,Long Live The Party,Andrew WK,146894,912eb9e4-b478-44dc-9528-abd422136841,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/91/912eb9e4-b478-44dc-9528-abd422136841-0.json,FALSE
6580,Lights Out,UFO,146895,1506941a-6850-47dc-8292-d08fb6214b73,17429,"hard rock, punk, metal, psychedelic, hardcore",Hard Rockin' Daddies,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/1/15/1506941a-6850-47dc-8292-d08fb6214b73-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.999995946884,ambient,0.495896786451,roc,0.823506832123,jaz,0.309046447277,VienneseWaltz,0.23444353044,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,happy,0.856257617474,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.888657271862,Cluster5,0.61999386549,dark,0.9995855093,atonal,0.999991416931,instrumental,0.989893138409
