user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
12657,Welfare Bread,King Khan & The Shrines,179577,5db83874-af78-4937-ade9-8181c60889d6,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/5/5d/5db83874-af78-4937-ade9-8181c60889d6-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.998214066029,ambient,0.657719016075,roc,0.67110222578,jaz,0.309046447277,Tango,0.211165651679,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,happy,0.931542575359,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.742875039577,Cluster5,0.61999386549,dark,0.968057632446,atonal,0.999999940395,instrumental,0.999999880791
12657,Joset Of Nazareth's Blues,Titus Andronicus,179579,2dbc4fb3-be3d-4cea-bd12-f4182c179330,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/2d/2dbc4fb3-be3d-4cea-bd12-f4182c179330-0.json,TRUE,not_danceable,0.988599836826,female,0.605705142021,electronic,0.949017584324,ambient,0.57199639082,roc,0.983530282974,jaz,0.313974827528,Tango,0.320259541273,not_acoustic,0.999998986721,aggressive,0.999147832394,electronic,0.745548605919,not_happy,0.953701734543,party,0.840170562267,not_relaxed,0.923684835434,not_sad,0.976133882999,Cluster5,0.7947524786,dark,0.849211335182,atonal,0.976021945477,voice,0.569073498249
12657,Care of Cell 44,The Zombies,179584,50b9477c-ad65-4c86-824c-0d796feff7c6,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/5/50/50b9477c-ad65-4c86-824c-0d796feff7c6-0.json,TRUE,not_danceable,0.939567327499,male,0.687973916531,electronic,0.402230232954,ambient,0.728152036667,pop,0.434349775314,jaz,0.310666948557,VienneseWaltz,0.683742403984,acoustic,0.691174566746,not_aggressive,0.978703439236,not_electronic,0.912896454334,happy,0.704430282116,not_party,0.806822538376,not_relaxed,0.595068514347,not_sad,0.5,Cluster2,0.330308407545,bright,0.932986319065,tonal,0.972981214523,voice,0.881796240807
12657,Sweet Jane,Cowboy Junkies,179596,b15baa92-5379-4c4a-8870-ec38de95d40d,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/b/b1/b15baa92-5379-4c4a-8870-ec38de95d40d-0.json,FALSE
12657,Born On A Train,Magnetic Fields,179606,7938553a-59ee-46a4-b9cb-cf993dc8a88e,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/79/7938553a-59ee-46a4-b9cb-cf993dc8a88e-0.json,FALSE
12657,Yellow Cat (Slash) Red Cat,Say Anything,179613,4b27f225-e594-4930-9b0f-1451da8054e5,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/4/4b/4b27f225-e594-4930-9b0f-1451da8054e5-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.999998211861,trance,0.496923685074,roc,0.352017790079,jaz,0.309046447277,Rumba-American,0.389944076538,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.814336240292,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.802045941353,Cluster5,0.61999386549,dark,0.999934494495,atonal,0.999994635582,instrumental,0.999998092651
12657,Pink Triangle,Weezer,179616,699dd233-2f0e-4b9c-9196-c74e40587c16,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/69/699dd233-2f0e-4b9c-9196-c74e40587c16-0.json,FALSE
12657,"3 Inch Horses, Two Faced Monsters",Modest Mouse,179617,7ba41545-8e21-492c-a764-488b4f6e6e58,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/7b/7ba41545-8e21-492c-a764-488b4f6e6e58-0.json,TRUE,not_danceable,0.922697603703,male,0.755949735641,electronic,0.997793972492,ambient,0.6353687644,cla,0.404538035393,jaz,0.312322676182,Tango,0.54306101799,acoustic,0.601049244404,not_aggressive,0.947339177132,electronic,0.776236355305,not_happy,0.638902246952,not_party,0.75112169981,relaxed,0.826830804348,sad,0.519373297691,Cluster3,0.38909715414,dark,0.543799638748,atonal,0.839660167694,voice,0.858604192734
12657,Take On Me,Cap'n Jazz,179648,0cd8a9bc-368d-4d3a-bd27-b88cbb471490,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/0c/0cd8a9bc-368d-4d3a-bd27-b88cbb471490-0.json,FALSE
12657,Lisztomania,Phoenix,179652,21664467-2453-4867-8a0e-fca8826cd054,21414,"rules, theme, mixmatch","Sun is bad for you. Everything our parents said was good is bad. Sun, milk, red meat... college. ",/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/21/21664467-2453-4867-8a0e-fca8826cd054-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.997560203075,ambient,0.414916753769,dan,0.326668918133,jaz,0.309046447277,ChaChaCha,0.32502117753,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.587725162506,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.895271241665,Cluster5,0.61999386549,dark,0.991258442402,atonal,0.999999523163,instrumental,0.999999642372
