user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
1550,Wrong Side of the Road,Tom Waits,123556,76eb8059-4a96-4f30-a6f3-7b3ab632cc42,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/76/76eb8059-4a96-4f30-a6f3-7b3ab632cc42-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.990867912769,ambient,0.658910691738,hip,0.927639901638,jaz,0.309046447277,ChaChaCha,0.621855437756,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.525669336319,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.67006289959,Cluster5,0.619838535786,dark,0.99796628952,atonal,0.999998509884,instrumental,0.973887324333
1550,(You Caught Me) Smilin',Sly & The Family Stone,56951,7f4b1cb8-f197-4a0d-a8b0-0e919e6f8d21,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/7f/7f4b1cb8-f197-4a0d-a8b0-0e919e6f8d21-0.json,FALSE
1550,Where Did You Sleep Last Night,Nirvana,27027,b8ba350e-f071-467d-97d6-37c1b6e6dec8,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/b/b8/b8ba350e-f071-467d-97d6-37c1b6e6dec8-0.json,FALSE
1550,Cigarettes And Coffee,Otis Redding,60892,9a2e4e3c-b2aa-4c11-b9b7-ee548360d8a6,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/9a/9a2e4e3c-b2aa-4c11-b9b7-ee548360d8a6-0.json,FALSE
1550,Cold Cold Heart,Norah Jones,6883,e98a8fb1-59d4-4e0a-bb94-46368d895c41,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/e/e9/e98a8fb1-59d4-4e0a-bb94-46368d895c41-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.998950839043,ambient,0.644707679749,hip,0.360451608896,hip,0.999999821186,Waltz,0.274778276682,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.810404539108,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.615252196789,Cluster5,0.61999386549,dark,0.998969972134,atonal,0.999999344349,instrumental,0.999999880791
1550,Cortez The Killer,Neil Young and Crazy Horse,26244,79784a4e-659f-4d02-ba96-e38baed59beb,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/79/79784a4e-659f-4d02-ba96-e38baed59beb-0.json,FALSE
1550,Evil Ways,Santana,213459,ebe8eb90-a636-4dd5-a022-e7ca1720a670,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/e/eb/ebe8eb90-a636-4dd5-a022-e7ca1720a670-0.json,FALSE
1550,Trouble Man,Marvin Gaye,212130,3beab370-7069-48e2-82cd-b48c4088fd6b,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/3b/3beab370-7069-48e2-82cd-b48c4088fd6b-0.json,FALSE
1550,So Wrong,Patsy Cline,212131,7cff1738-5111-4c52-84c5-765de3e69244,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/7c/7cff1738-5111-4c52-84c5-765de3e69244-0.json,FALSE
1550, I'm Your Man,Leonard Cohen,164484,f6d76488-55ac-4b37-8a1f-bd4425c5a603,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/f/f6/f6d76488-55ac-4b37-8a1f-bd4425c5a603-0.json,TRUE,not_danceable,0.716757535934,male,0.983018040657,electronic,0.996226966381,ambient,0.637670218945,jaz,0.527501165867,jaz,0.310666948557,Tango,0.735359966755,acoustic,0.878379762173,not_aggressive,0.950768947601,electronic,0.6712667346,not_happy,0.607600986958,not_party,0.876973390579,relaxed,0.966921627522,sad,0.613861978054,Cluster3,0.448982805014,dark,0.619022369385,tonal,0.959062516689,instrumental,0.765667140484
1550,Life Without You,Stevie Ray Vaughan and Double Trouble,213471,1252605c-1cf2-4042-b1c4-5b267b2e5039,25710,,may baby,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/1/12/1252605c-1cf2-4042-b1c4-5b267b2e5039-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.998675763607,ambient,0.662312746048,hip,0.607222020626,jaz,0.309046447277,Tango,0.264661967754,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.815470039845,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.751423001289,Cluster5,0.62002825737,dark,0.996812462807,atonal,0.995437026024,instrumental,0.939681410789
