user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
2759,I Want A Little Sugar In My Bowl,Nina Simone,11969,67c8be8d-4465-4b02-ace6-cc587597c8da,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/67/67c8be8d-4465-4b02-ace6-cc587597c8da-0.json,TRUE,not_danceable,0.813368439674,male,0.843013644218,folkcountry,0.398339062929,house,0.512310385704,jaz,0.431389629841,jaz,0.979461789131,Tango,0.562473773956,acoustic,0.879260599613,not_aggressive,0.87572324276,electronic,0.623523414135,not_happy,0.591604292393,party,0.615309655666,relaxed,0.896929562092,sad,0.707359313965,Cluster3,0.38378059864,bright,0.666516900063,atonal,0.991942286491,voice,0.628637075424
2759,Running Out of Ideas,Polytechnic,10177,a1756bce-1ba2-4bae-bbe6-0788050b4483,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/a1/a1756bce-1ba2-4bae-bbe6-0788050b4483-0.json,FALSE
2759,Sweet Song,Blur,10163,8f238f25-95cb-45a7-a0b4-1d92f84cda50,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/8f/8f238f25-95cb-45a7-a0b4-1d92f84cda50-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.999955296516,ambient,0.713912546635,rhy,0.643854022026,jaz,0.309046447277,Rumba-American,0.866347968578,not_acoustic,0.929702937603,not_aggressive,1,electronic,0.979343593121,not_happy,0.518432974815,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.688438057899,Cluster5,0.619069337845,dark,0.996518790722,atonal,0.999999880791,instrumental,1
2759,Weird Fishes / Arpeggi,Radiohead,10170,f74b48a6-5a60-4b5a-864d-3ecb7e983c31,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/f/f7/f74b48a6-5a60-4b5a-864d-3ecb7e983c31-0.json,TRUE,not_danceable,0.972331464291,male,0.798320531845,electronic,0.999576032162,ambient,0.641198754311,pop,0.507104933262,jaz,0.313974827528,VienneseWaltz,0.984590291977,not_acoustic,0.542518675327,not_aggressive,0.995542824268,not_electronic,0.731480062008,not_happy,0.74548971653,not_party,0.967034101486,relaxed,0.968871116638,not_sad,0.525249242783,Cluster3,0.336179435253,bright,0.983137905598,tonal,0.974826812744,instrumental,0.794063210487
2759,Le Long De La Riviere Tendre,Sebastien Tellier,11923,ba6b8b40-950e-4c08-9b73-18db86362133,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/b/ba/ba6b8b40-950e-4c08-9b73-18db86362133-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.979912102222,ambient,0.792352318764,rhy,0.596596300602,jaz,0.309046447277,Rumba-American,0.324232161045,not_acoustic,0.904409587383,not_aggressive,1,electronic,0.979391694069,not_happy,0.568824768066,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.727243006229,Cluster5,0.61999386549,dark,0.967911064625,atonal,0.995915174484,instrumental,1
2759,Northern Sky,Nick Drake,11561,10068504-49be-4cfb-9024-94c500fddc68,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/1/10/10068504-49be-4cfb-9024-94c500fddc68-0.json,FALSE
2759,Purple Rain,Prince,10185,93e4dcbc-efa4-4418-85aa-aa599460bea6,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/93/93e4dcbc-efa4-4418-85aa-aa599460bea6-0.json,FALSE
2759,How Long Has This Been Going On,Chet Baker,12130,a928f479-8eba-406c-b1c4-4060b01f11ca,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/a9/a928f479-8eba-406c-b1c4-4060b01f11ca-0.json,FALSE
2759,"Lover, You Should've Come Over",Jeff Buckley,10184,7d9310e5-a385-45e6-a8d7-6481a8bc932b,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/7/7d/7d9310e5-a385-45e6-a8d7-6481a8bc932b-0.json,FALSE
2759,Don't Talk (Put Your Head on My Shoulder),Beach Boys,10172,ca4070d1-1e29-4f0f-bae9-8b196c50555d,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/ca/ca4070d1-1e29-4f0f-bae9-8b196c50555d-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.990711212158,ambient,0.615555584431,roc,0.874996542931,jaz,0.309046447277,Rumba-American,0.609040558338,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,happy,0.928749024868,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.924486756325,Cluster5,0.61999386549,dark,0.976485729218,atonal,0.999996304512,instrumental,0.995020329952
2759,Haiti,Arcade Fire,10167,2bd3655b-16f5-41ab-966f-3a31492fec37,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/2b/2bd3655b-16f5-41ab-966f-3a31492fec37-0.json,FALSE
2759,Billie's Blues,Billie Holiday,10175,84abe960-142e-4b71-816f-96dc5eb13176,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/84/84abe960-142e-4b71-816f-96dc5eb13176-0.json,FALSE
2759,Little Girl Blue (Vocal Version),Chet Baker,10183,6752f006-9c5e-4073-ab57-9927aa062435,1203,,Songs for Jess,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/67/6752f006-9c5e-4073-ab57-9927aa062435-0.json,FALSE
