user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
17794,Solitary Man,H.I.M.,170766,28f4e4ce-f2f8-42be-848e-e04ca0a1a02d,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/28/28f4e4ce-f2f8-42be-848e-e04ca0a1a02d-0.json,TRUE,not_danceable,0.758749485016,male,0.950898706913,electronic,0.946103990078,trance,0.69286698103,roc,0.95611679554,jaz,0.313974827528,ChaChaCha,0.490878015757,not_acoustic,0.992521762848,aggressive,0.578178167343,not_electronic,0.68436473608,not_happy,0.544011831284,party,0.68108355999,not_relaxed,0.84829223156,not_sad,0.929360449314,Cluster5,0.703995227814,dark,0.750258386135,tonal,0.640383064747,voice,0.865756809711
17794,Easy,Faith No More,170751,2685f285-0396-464c-a08e-6540fb5e487f,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/26/2685f285-0396-464c-a08e-6540fb5e487f-0.json,FALSE
17794,99 Red Balloons,Goldfinger,170761,2798aae4-acda-411f-a93b-895d413980ec,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/27/2798aae4-acda-411f-a93b-895d413980ec-0.json,FALSE
17794,Rusty Cage,Johnny Cash,170775,ab8ad3c8-dd26-4d3e-955b-a69d38861a72,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/ab/ab8ad3c8-dd26-4d3e-955b-a69d38861a72-0.json,TRUE,danceable,0.736065328121,male,0.99998909235,rock,0.253354310989,ambient,0.845380246639,rhy,0.297873884439,jaz,0.310666948557,Tango,0.421028256416,not_acoustic,0.644547641277,not_aggressive,0.953275084496,not_electronic,0.698145270348,not_happy,0.940831124783,not_party,0.709953010082,not_relaxed,0.667227208614,not_sad,0.627621352673,Cluster3,0.338841617107,bright,0.559409976006,atonal,0.663616120815,voice,0.786679685116
17794,Wicked Game,H.I.M.,170768,24e62b36-f701-42ff-badd-3227b98fefce,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/2/24/24e62b36-f701-42ff-badd-3227b98fefce-0.json,FALSE
17794,Wonderwall,Ryan Adams,170787,9ab8781e-d083-43b0-99b3-488f7a64ba3b,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/9a/9ab8781e-d083-43b0-99b3-488f7a64ba3b-0.json,TRUE,not_danceable,0.941577374935,male,0.645487606525,electronic,0.994662165642,ambient,0.842167556286,rhy,0.610818266869,jaz,0.313951909542,VienneseWaltz,0.793864548206,acoustic,0.974710404873,not_aggressive,0.963940680027,not_electronic,0.769113361835,not_happy,0.934906363487,not_party,0.965664148331,relaxed,0.995771288872,sad,0.649853467941,Cluster3,0.466617017984,bright,0.6264321208,atonal,0.847210407257,instrumental,0.973100662231
17794,My Way,Sid Vicious,170790,d592fcda-644b-4823-8e84-c75377c4978e,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/d/d5/d592fcda-644b-4823-8e84-c75377c4978e-0.json,FALSE
17794,Nothing Compares 2 U,Stereophonics,170795,0005f98a-0622-4434-b4d4-308ee33611a6,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/00/0005f98a-0622-4434-b4d4-308ee33611a6-0.json,FALSE
17794,Whip It,Willy Porter,170798,57ccc80d-f520-4edc-ac84-74e5fc9a17bc,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/5/57/57ccc80d-f520-4edc-ac84-74e5fc9a17bc-0.json,FALSE
17794,Common People,William Shatner,170807,098695c3-9885-44df-ae17-d1f9bd32814b,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/09/098695c3-9885-44df-ae17-d1f9bd32814b-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.999997913837,trance,0.581783413887,roc,0.761921584606,jaz,0.309046447277,Jive,0.205031320453,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,happy,0.742959678173,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.837165892124,Cluster5,0.61999386549,dark,0.99863421917,atonal,0.93970900774,instrumental,0.999999582767
17794,Lay Lady Lay,Ministry,170811,35fe5754-162b-44c4-bd7d-0abcbc8b0b7e,20273,"acoustic, goth rock, pop",Super Covers,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/35/35fe5754-162b-44c4-bd7d-0abcbc8b0b7e-0.json,TRUE,danceable,0.852445662022,male,0.605298638344,electronic,0.998267650604,trance,0.890282332897,roc,0.787698626518,jaz,0.313951909542,ChaChaCha,0.243268355727,not_acoustic,0.999995827675,aggressive,0.934814572334,electronic,0.693919241428,happy,0.761222600937,party,0.904802918434,relaxed,0.531431138515,not_sad,0.724346637726,Cluster5,0.636067330837,bright,0.85377073288,atonal,0.645473241806,voice,0.952495932579
